CustomerID,ProductID,Product,Category,Quantity,Date,Time,Price 
45050,521,Sheesham Wood Sofa Set,Furniture,1,09-05-2025,12:52:14,42200
27861,535,High-End Gaming Workstation PC,Electronics,2,09-05-2025,13:05:42,43600
20222,540,Leather Bound Classics Set,Books,4,09-05-2025,10:18:25,44100
28961,548,Professional Skincare Console,Beauty,5,09-05-2025,14:40:30,44900
30101,552,Handcrafted Leather Loafers,Shoes,3,09-05-2025,11:52:48,45300
26491,564,Sapphire Drop Earrings,Jewellery,2,09-05-2025,11:55:37,46500
12274,569,Commercial Incline Treadmill,Sports,3,09-05-2025,14:27:01,47000
56103,571,Solid Teak Dining Table,Furniture,4,09-05-2025,13:13:43,47200
47564,572,Custom Leather Loafers,Shoes,5,09-05-2025,10:34:50,47300
29346,572,Custom Leather Loafers,Shoes,3,09-05-2025,12:46:16,47300
27199,573,Swiss Automatic Chronograph Watch,Watches,4,09-05-2025,11:13:22,47400
38084,579,Commercial Functional Trainer Gym,Sports,3,09-05-2025,09:55:19,48000
34756,580,Leather Bound Literature Set,Books,2,09-05-2025,13:01:43,48100
10347,586,Tailored Leather Jacket,Fashion,3,09-05-2025,13:35:34,48700
38546,592,Italian Calfskin Formal Shoes,Shoes,2,09-05-2025,09:08:30,49300
28895,596,Designer Cashmere Coat,Fashion,5,09-05-2025,11:26:48,49700
47374,599,Commercial Gym Strength Station,Sports,1,09-05-2025,10:38:05,50000
42015,599,Commercial Gym Strength Station,Sports,3,09-05-2025,12:22:01,50000
46665,607,Antique Handwoven Persian Carpet,Home Decor,3,09-05-2025,09:00:00,50800
38013,609,Commercial Smart Incline Treadmill,Sports,5,09-05-2025,09:44:57,51000
34741,611,Solid Oak Executive Desk Set,Furniture,2,09-05-2025,13:38:23,51200
29251,614,Sapphire & Diamond Drop Earrings,Jewellery,5,09-05-2025,09:27:50,51500
24179,615,Full-Frame Cinema Camera Body,Electronics,3,09-05-2025,10:10:10,51600
29928,621,Solid Teak Wood Dining Table (8-Seater),Furniture,4,09-05-2025,09:31:39,52200
55213,623,GMT Automatic Titanium Watch,Watches,3,09-05-2025,14:21:25,52400
44033,632,Custom Molded Italian Leather Boots,Shoes,3,09-05-2025,14:17:27,53300
47245,635,High-Performance Studio Workstation,Electronics,2,09-05-2025,09:36:34,53600
44937,646,Tailored Silk Evening Suit,Fashion,5,09-05-2025,09:01:24,54700
24193,669,Commercial Incline Treadmill Machine,Sports,4,09-05-2025,11:01:46,57000
37207,676,Custom Tailored Pure Silk Tuxedo,Fashion,1,09-05-2025,11:58:48,57700
26958,680,Signed First Edition Philosophy Set,Books,2,09-05-2025,09:22:30,58100
10255,683,Titanium Automatic GMT Watch,Watches,1,09-05-2025,12:34:34,58400
53907,697,Persian Handwoven Wall Carpet,Home Decor,1,09-05-2025,13:29:43,59800
39492,698,Salon Skincare Treatment Machine,Beauty,1,09-05-2025,12:15:37,59900
41815,698,Salon Skincare Treatment Machine,Beauty,5,09-05-2025,14:36:37,59900
29422,699,Commercial Gym Treadmill Station,Sports,2,09-05-2025,14:06:14,60000
17283,709,Commercial Treadmill Workstation,Sports,2,09-05-2025,12:28:10,61000
18775,710,Historic Document Collection Set Vol. 2,Books,1,09-05-2025,10:49:20,61100
58812,717,Persian Silk Floor Carpet,Home Decor,1,09-05-2025,11:18:32,61800
32993,726,Tailored Silk Sherwani Suit,Fashion,5,09-05-2025,14:13:12,62700
25487,732,Custom Italian Calfskin Loafers,Shoes,1,09-05-2025,12:38:43,63300
53856,746,Bespoke Tailored Cashmere Suit Unit,Fashion,5,09-05-2025,13:46:47,64700
43356,103,Stainless Steel Water Bottle,Sports,4,10-05-2025,12:43:37,400
48362,115,Hardcover Photography Book,Books,4,10-05-2025,13:39:33,1600
39714,127,Professional Hair Dryer,Beauty,5,10-05-2025,09:49:51,2800
39058,133,Multi-Volume Encyclopedia Set,Books,1,10-05-2025,13:32:27,3400
29199,139,Stainless Steel Chronograph Watch,Watches,1,10-05-2025,11:57:57,4000
15289,141,Pure Silk Saree,Fashion,4,10-05-2025,10:35:10,4200
20411,150,Solid Wood TV Console Unit,Furniture,1,10-05-2025,09:24:36,5100
36844,151,Leather Chelsea Boots,Shoes,4,10-05-2025,10:18:14,5200
41589,159,Gold-Plated Kundan Bridal Jewellery Set,Jewellery,3,10-05-2025,10:06:36,6000
16351,160,Handcrafted Wooden Study Table,Furniture,1,10-05-2025,12:52:53,6100
49551,171,Modular Wooden Wall Shelf,Furniture,2,10-05-2025,13:36:20,7200
38371,179,Foldable Exercise Bike,Sports,5,10-05-2025,13:40:49,8000
46157,183,Vintage Automatic Dress Watch,Watches,5,10-05-2025,13:50:09,8400
24294,197,Large Hand-Painted Canvas Art,Home Decor,3,10-05-2025,11:08:09,9800
29477,209,Folding Table Tennis Table,Sports,3,10-05-2025,09:22:50,11000
33092,216,Designer Trench Coat,Fashion,4,10-05-2025,10:58:25,11700
32553,218,Ultrasonic Skin Scrubber & Lift Device,Beauty,4,10-05-2025,12:26:30,11900
13838,223,Minimalist Swiss-Movement Watch,Watches,1,10-05-2025,12:57:08,12400
15974,237,Teak Wood Wall Divider Screen,Home Decor,4,10-05-2025,09:09:15,13800
15914,241,Executive Leather Office Chair,Furniture,3,10-05-2025,13:54:16,14200
21244,251,Marble Top Side Table,Furniture,2,10-05-2025,13:29:39,15200
43836,260,First Edition Philosophy Classics,Books,5,10-05-2025,09:00:00,16100
58891,269,Multi-Station Gym Machine,Sports,1,10-05-2025,12:15:53,17000
39881,276,Cashmere Trench Coat,Fashion,4,10-05-2025,12:35:18,17700
31699,285,Dolby Atmos Soundbar System,Electronics,1,10-05-2025,11:23:18,18600
26991,289,Electric Folding Kick Scooter,Sports,2,10-05-2025,12:21:20,19000
31975,291,Solid Oak Wardrobe Unit,Furniture,2,10-05-2025,09:02:10,19200
14923,292,Italian Calfskin Dress Shoes,Shoes,4,10-05-2025,11:43:15,19300
53039,292,Italian Calfskin Dress Shoes,Shoes,5,10-05-2025,13:22:48,19300
58135,293,GMT Dual-Time Zone Watch,Watches,4,10-05-2025,11:52:00,19400
46575,301,Sheesham Wood King Bed Frame,Furniture,5,10-05-2025,12:03:46,20200
40953,316,Italian Leather Suitcase,Fashion,5,10-05-2025,14:18:11,21700
54440,317,Hand-Blown Glass Chandelier,Home Decor,5,10-05-2025,13:13:02,21800
52663,324,Ruby & Diamond Accent Earrings,Jewellery,2,10-05-2025,10:12:33,22500
53747,335,OLED Smart TV (43-inch),Electronics,4,10-05-2025,09:53:20,23600
20247,346,Hand-Embroidered Bridal Saree,Fashion,2,10-05-2025,13:07:21,24700
21966,349,Commercial Grade Smith Machine,Sports,2,10-05-2025,10:25:44,25000
13621,349,Commercial Grade Smith Machine,Sports,2,10-05-2025,11:13:58,25000
13822,371,Solid Teak Wood Wardrobe,Furniture,4,10-05-2025,13:42:51,27200
39677,374,Emerald Gold Ring,Jewellery,5,10-05-2025,14:22:28,27500
23080,381,Sheesham Dining Set (6-Seater),Furniture,4,10-05-2025,14:15:22,28200
47812,383,Swiss Quartz Chronograph Watch,Watches,1,10-05-2025,13:03:00,28400
57650,385,High-End Tablet with Stylus,Electronics,3,10-05-2025,11:35:26,28600
41655,389,Smart Rowing Exercise Machine,Sports,3,10-05-2025,13:18:58,29000
14274,393,Vintage Style Dive Watch,Watches,4,10-05-2025,09:40:29,29400
36754,396,Designer Silk Evening Wear,Fashion,5,10-05-2025,12:02:28,29700
23453,404,Gold Bangle with Gemstones,Jewellery,5,10-05-2025,14:28:42,30500
19066,416,Cashmere Suit Jacket,Fashion,2,10-05-2025,11:59:01,31700
50611,420,Signed First Edition Fiction Set,Books,3,10-05-2025,10:05:20,32100
45801,422,Italian Calfskin Shoes,Shoes,3,10-05-2025,10:45:42,32300
51628,424,Diamond Eternity Band,Jewellery,3,10-05-2025,10:49:28,32500
50581,434,Pearl Gold Strand Necklace,Jewellery,5,10-05-2025,10:51:09,33500
22771,454,Diamond Drop Earrings,Jewellery,1,10-05-2025,12:36:43,35500
56156,456,Tailored Cashmere Overcoat,Fashion,5,10-05-2025,09:33:20,35700
24340,456,Tailored Cashmere Overcoat,Fashion,4,10-05-2025,12:42:09,35700
45999,456,Tailored Cashmere Overcoat,Fashion,3,10-05-2025,12:48:17,35700
34879,459,Smart Electric Scooter,Sports,1,10-05-2025,10:24:40,36000
44386,475,4K Smart Laser TV,Electronics,1,10-05-2025,09:51:36,37600
46047,476,Designer Leather Trench Coat,Fashion,1,10-05-2025,12:01:08,37700
37759,477,Handwoven Persian Carpet,Home Decor,2,10-05-2025,09:58:26,37800
37360,479,All-Terrain Electric Bike,Sports,1,10-05-2025,14:25:20,38000
39486,492,Italian Calfskin Boots,Shoes,2,10-05-2025,11:34:22,39300
13688,502,Custom Molded Leather Boots,Shoes,4,10-05-2025,14:09:02,40300
28812,506,Tailored Cashmere Coat,Fashion,2,10-05-2025,10:42:37,40700
25611,510,Rare Science Literature Set,Books,3,10-05-2025,11:48:09,41100
30012,520,Leather Bound Encyclopedia Set,Books,5,10-05-2025,10:39:48,42100
27732,523,Ceramic Bezel Swiss Watch,Watches,1,10-05-2025,10:30:04,42400
17045,526,Designer Leather Coat,Fashion,1,10-05-2025,09:45:55,42700
12347,530,Rare History Collection Set,Books,3,10-05-2025,11:32:16,43100
16683,530,Rare History Collection Set,Books,5,10-05-2025,13:23:51,43100
19916,532,Custom Leather Dress Shoes,Shoes,2,10-05-2025,14:19:29,43300
37180,549,Commercial Gym Setup,Sports,3,10-05-2025,14:03:38,45000
41738,552,Handcrafted Leather Loafers,Shoes,5,10-05-2025,10:15:39,45300
56733,567,Hand-Carved Teak Console Table,Home Decor,3,10-05-2025,12:12:03,46800
31213,573,Swiss Automatic Chronograph Watch,Watches,4,10-05-2025,09:17:23,47400
31695,573,Swiss Automatic Chronograph Watch,Watches,4,10-05-2025,09:27:42,47400
24706,575,High-End Studio Camera Lens,Electronics,2,10-05-2025,09:04:44,47600
27771,578,Professional Beauty Therapy Device,Beauty,2,10-05-2025,09:36:57,47900
38878,581,Oak Wood Executive Desk Set,Furniture,4,10-05-2025,13:45:41,48200
28298,584,Diamond Solitaire Ring,Jewellery,4,10-05-2025,12:41:03,48500
42442,586,Tailored Leather Jacket,Fashion,2,10-05-2025,11:17:45,48700
18562,587,Brass Decor Mirror,Home Decor,5,10-05-2025,09:56:30,48800
47805,593,Titanium Skeleton Watch,Watches,3,10-05-2025,14:26:23,49400
11950,596,Designer Cashmere Coat,Fashion,4,10-05-2025,09:18:27,49700
24683,597,Persian Handwoven Carpet,Home Decor,5,10-05-2025,14:13:46,49800
59906,603,Swiss Automatic Diving Watch,Watches,3,10-05-2025,11:29:11,50400
20928,610,Signed First Edition Literature Set,Books,5,10-05-2025,09:15:00,51100
11973,623,GMT Automatic Titanium Watch,Watches,1,10-05-2025,12:58:30,52400
10634,649,Commercial Gym Cardio Station,Sports,4,10-05-2025,12:34:15,55000
45053,659,Smart Electric Exercise Bicycle,Sports,2,10-05-2025,09:42:57,56000
27110,672,Custom Handcrafted Calfskin Shoes,Shoes,4,10-05-2025,11:38:52,57300
35105,680,Signed First Edition Philosophy Set,Books,1,10-05-2025,11:03:17,58100
22026,687,Large Marble Sculptural Floor Art,Home Decor,1,10-05-2025,10:01:25,58800
34174,691,Solid Teak Executive Office Unit,Furniture,4,10-05-2025,12:29:34,59200
34260,699,Commercial Gym Treadmill Station,Sports,4,10-05-2025,12:07:01,60000
33447,712,Custom Leather Dress Boots,Shoes,1,10-05-2025,10:21:27,61300
31957,716,Designer Tailored Leather Trench Coat,Fashion,3,10-05-2025,12:33:08,61700
56628,721,Teak Wood Recliner Sofa Set,Furniture,4,10-05-2025,10:54:57,62200
57114,722,Italian Calfskin Shoes Set,Shoes,4,10-05-2025,13:00:37,62300
28164,733,Titanium GMT Automatic Watch,Watches,1,10-05-2025,13:58:21,63400
59163,100,Microfiber Cleaning Cloth Pack,Home Decor,2,11-05-2025,11:08:34,100
48459,105,Ceramic Coffee Mug Set,Home Decor,3,11-05-2025,14:13:33,600
58053,118,Premium Skincare Gift Set,Beauty,4,11-05-2025,13:47:51,1900
51300,130,Leather Formal Dress Shoes,Shoes,2,11-05-2025,14:31:55,3100
35568,138,Camping Tent (2-Person),Sports,2,11-05-2025,10:59:43,3900
15988,138,Camping Tent (2-Person),Sports,2,11-05-2025,12:19:54,3900
13196,141,Pure Silk Saree,Fashion,4,11-05-2025,14:23:08,4200
41127,145,Modern Metal Wall Clock,Home Decor,3,11-05-2025,14:18:00,4600
11041,149,Mechanical Gaming Keyboard,Electronics,1,11-05-2025,11:01:11,5000
50318,157,Traditional Brass Idol Decor,Home Decor,2,11-05-2025,10:35:30,5800
27140,160,Handcrafted Wooden Study Table,Furniture,5,11-05-2025,12:55:44,6100
37974,162,High-End Facial LED Mask,Beauty,1,11-05-2025,12:21:57,6300
59410,164,Modern Upholstered Armchair,Furniture,1,11-05-2025,13:35:26,6500
49695,166,Tailored Wool Blazer,Fashion,1,11-05-2025,11:05:32,6700
30725,166,Tailored Wool Blazer,Fashion,2,11-05-2025,13:56:16,6700
33482,167,Ceramic Dinnerware Set (24-Piece),Home Decor,5,11-05-2025,11:21:38,6800
40048,169,Commercial Grade Punching Bag Set,Sports,1,11-05-2025,11:39:54,7000
11485,173,Solar Power Outdoor Watch,Watches,3,11-05-2025,12:33:32,7400
25765,183,Vintage Automatic Dress Watch,Watches,3,11-05-2025,14:16:15,8400
42849,184,Silver Choker Necklace,Jewellery,2,11-05-2025,09:07:56,8500
25926,186,Designer Cashmere Sweater,Fashion,3,11-05-2025,09:27:40,8700
46366,186,Designer Cashmere Sweater,Fashion,1,11-05-2025,09:44:21,8700
26078,196,Handcrafted Leather Messenger Bag,Fashion,1,11-05-2025,09:12:19,9700
13676,196,Handcrafted Leather Messenger Bag,Fashion,3,11-05-2025,11:24:01,9700
46263,209,Folding Table Tennis Table,Sports,3,11-05-2025,12:51:26,11000
10784,215,Outdoor Waterproof Bluetooth Speaker,Electronics,5,11-05-2025,14:05:56,11600
27502,219,Heavy Duty Squat Rack Stand,Sports,3,11-05-2025,13:44:49,12000
40099,232,Handcrafted Leather Brogues,Shoes,5,11-05-2025,11:10:05,13300
14267,234,Emerald Drop Earrings,Jewellery,1,11-05-2025,12:18:39,13500
51190,240,Rare Out-of-Print Science Box Set,Books,2,11-05-2025,10:33:11,14100
26498,246,Custom Tailored 3-Piece Suit,Fashion,4,11-05-2025,10:45:03,14700
54716,255,Noise-Cancelling Wireless Earbuds (Flagship),Electronics,2,11-05-2025,10:12:28,15600
53484,255,Noise-Cancelling Wireless Earbuds (Flagship),Electronics,2,11-05-2025,13:01:20,15600
52432,266,Silk Evening Gown,Fashion,1,11-05-2025,13:28:22,16700
42844,275,Portable Video Projector,Electronics,1,11-05-2025,11:59:58,17600
57800,277,Hand-Carved Wooden Trunk,Home Decor,2,11-05-2025,09:46:38,17800
30567,285,Dolby Atmos Soundbar System,Electronics,3,11-05-2025,10:00:12,18600
26924,288,Cryotherapy Facial Spa Device,Beauty,5,11-05-2025,11:57:52,18900
19552,288,Cryotherapy Facial Spa Device,Beauty,2,11-05-2025,14:27:27,18900
52039,296,Handcrafted Leather Jacket,Fashion,3,11-05-2025,09:41:28,19700
13017,300,Vintage Botanical Illustration Folio,Books,3,11-05-2025,13:52:48,20100
47018,302,Carbon-Plated Distance Shoes,Shoes,2,11-05-2025,10:38:21,20300
15813,307,Hand-Carved Teak Wall Panel,Home Decor,1,11-05-2025,10:19:26,20800
25536,309,Commercial Curved Treadmill,Sports,4,11-05-2025,09:19:47,21000
31518,313,Sapphire Crystal Automatic Watch,Watches,1,11-05-2025,12:06:15,21400
50412,332,Handcrafted Exotic Leather Shoes,Shoes,4,11-05-2025,10:07:44,23300
34762,332,Handcrafted Exotic Leather Shoes,Shoes,3,11-05-2025,14:01:37,23300
16487,333,Field Automatic Calendar Watch,Watches,5,11-05-2025,13:18:04,23400
55210,340,Signed Collector's Poetry Edition,Books,5,11-05-2025,13:05:56,24100
32703,342,Carbon-Fiber Running Shoes,Shoes,5,11-05-2025,09:00:00,24300
18680,370,Limited Edition Art Monograph,Books,4,11-05-2025,12:28:14,27100
12999,387,Brass Sculptural Floor Lamp,Home Decor,3,11-05-2025,14:45:04,28800
41921,388,Facial Contour Tightening Machine,Beauty,3,11-05-2025,14:40:51,28900
53075,390,Leather Bound Classics Boxed Set,Books,1,11-05-2025,13:13:19,29100
49046,391,Solid Wood Bed Frame with Storage,Furniture,1,11-05-2025,09:11:06,29200
46621,394,Ruby Drop Gold Necklace,Jewellery,1,11-05-2025,10:24:45,29500
12036,406,Handcrafted Leather Travel Bag,Fashion,2,11-05-2025,11:49:57,30700
14746,407,Handwoven Silk Tapestry,Home Decor,1,11-05-2025,14:43:57,30800
58648,408,Professional Hair Spa System,Beauty,3,11-05-2025,12:02:26,30900
35989,410,Leather Philosophy Anthology,Books,1,11-05-2025,10:50:52,31100
26360,414,Sapphire Gold Pendant,Jewellery,5,11-05-2025,13:30:07,31500
58080,423,Ceramic Bezel Automatic Watch,Watches,4,11-05-2025,12:46:21,32400
38020,424,Diamond Eternity Band,Jewellery,4,11-05-2025,14:08:59,32500
41159,425,Professional Studio Camera Lens,Electronics,3,11-05-2025,09:37:32,32600
44248,431,Solid Oak Wardrobe Set,Furniture,2,11-05-2025,09:36:28,33200
25367,432,Custom Leather Dress Boots,Shoes,5,11-05-2025,10:05:11,33300
49759,432,Custom Leather Dress Boots,Shoes,4,11-05-2025,10:42:20,33300
34364,452,Italian Leather Oxford Shoes,Shoes,5,11-05-2025,11:11:22,35300
26407,458,Professional LED Skincare Console,Beauty,3,11-05-2025,12:05:14,35900
46843,466,Handcrafted Silk Suit,Fashion,5,11-05-2025,13:37:20,36700
45367,470,Signed First Edition History Set,Books,5,11-05-2025,10:14:13,37100
47174,474,Ruby & Diamond Ring,Jewellery,5,11-05-2025,10:53:47,37500
50639,481,Oak Wood Dining Set,Furniture,5,11-05-2025,11:13:18,38200
24713,483,Swiss Chronograph Dress Watch,Watches,1,11-05-2025,12:36:33,38400
17631,532,Custom Leather Dress Shoes,Shoes,5,11-05-2025,13:50:33,43300
41110,536,Bespoke Bridal Saree,Fashion,2,11-05-2025,13:22:45,43700
34036,538,Salon Facial Skincare Station,Beauty,5,11-05-2025,12:23:04,43900
58268,541,Teak Wood Recliner Chair,Furniture,5,11-05-2025,09:30:37,44200
59714,541,Teak Wood Recliner Chair,Furniture,5,11-05-2025,14:35:26,44200
33383,556,Tailored Wool Overcoat,Fashion,4,11-05-2025,09:18:07,45700
55785,573,Swiss Automatic Chronograph Watch,Watches,2,11-05-2025,11:29:25,47400
44269,579,Commercial Functional Trainer Gym,Sports,3,11-05-2025,10:30:42,48000
22961,591,Teak Wood Sofa Set,Furniture,1,11-05-2025,13:08:46,49200
27059,599,Commercial Gym Strength Station,Sports,3,11-05-2025,12:11:53,50000
33052,610,Signed First Edition Literature Set,Books,3,11-05-2025,12:16:43,51100
18640,641,Walnut Executive Office Desk Unit,Furniture,1,11-05-2025,09:01:28,54200
17410,643,Ceramic Bezel Automatic Swiss Watch,Watches,2,11-05-2025,09:22:06,54400
39090,643,Ceramic Bezel Automatic Swiss Watch,Watches,5,11-05-2025,09:55:15,54400
54070,665,Professional Studio Cinema Camera Body,Electronics,4,11-05-2025,14:46:35,56600
39263,668,Professional Skincare Laser System,Beauty,2,11-05-2025,09:02:36,56900
53663,675,High-End Studio Camera Telephoto Lens,Electronics,3,11-05-2025,10:03:17,57600
45814,685,Full-Frame Mirrorless Camera Studio Kit,Electronics,5,11-05-2025,11:55:42,58600
50761,690,Leather Bound Literature Anthology Set,Books,4,11-05-2025,09:50:08,59100
13065,692,Italian Calfskin Leather Boots,Shoes,1,11-05-2025,11:45:18,59300
49143,698,Salon Skincare Treatment Machine,Beauty,4,11-05-2025,11:18:00,59900
31781,701,Solid Teak Wood Dining Set (8-Seater),Furniture,2,11-05-2025,11:34:03,60200
30043,712,Custom Leather Dress Boots,Shoes,1,11-05-2025,12:41:46,61300
12419,725,High-End Cinema Studio Lens,Electronics,1,11-05-2025,12:45:11,62600
34882,740,Rare Book Collection Folio Set,Books,2,11-05-2025,13:38:58,64100
59220,740,Rare Book Collection Folio Set,Books,2,11-05-2025,14:51:24,64100
30598,100,Microfiber Cleaning Cloth Pack,Home Decor,1,12-05-2025,09:38:20,100
25479,111,Silver-Plated Hoop Earrings,Jewellery,2,12-05-2025,12:54:09,1200
37370,113,Resistance Bands Set,Sports,2,12-05-2025,11:05:36,1400
33284,118,Premium Skincare Gift Set,Beauty,4,12-05-2025,14:09:34,1900
37268,129,Smart Fitness Tracker,Electronics,1,12-05-2025,13:24:20,3000
13823,137,Professional Hair Straightener,Beauty,2,12-05-2025,11:24:09,3800
33259,154,Leather Crossbody Handbag,Fashion,4,12-05-2025,13:32:31,5500
40898,155,Automatic Self-Winding Watch,Watches,2,12-05-2025,09:31:20,5600
13598,155,Automatic Self-Winding Watch,Watches,1,12-05-2025,12:13:52,5600
20265,161,Noise-Cancelling Over-Ear Headphones,Electronics,4,12-05-2025,09:43:41,6200
18554,164,Modern Upholstered Armchair,Furniture,2,12-05-2025,11:38:55,6500
17971,168,Organic Skincare Routine Hamper,Beauty,3,12-05-2025,11:09:08,6900
33377,169,Commercial Grade Punching Bag Set,Sports,5,12-05-2025,09:16:15,7000
41323,184,Silver Choker Necklace,Jewellery,4,12-05-2025,10:30:15,8500
36309,197,Large Hand-Painted Canvas Art,Home Decor,5,12-05-2025,14:05:36,9800
47097,199,Hydraulic Rowing Machine,Sports,5,12-05-2025,12:18:36,10000
55971,201,Solid Wood Nightstand Pair,Furniture,2,12-05-2025,09:18:50,10200
19705,207,Crystal Chandelier Lighting,Home Decor,1,12-05-2025,09:49:26,10800
36519,208,Microdermabrasion At-Home Kit,Beauty,2,12-05-2025,10:51:23,10900
55480,212,Designer High-Top Sneakers,Shoes,1,12-05-2025,10:25:48,11300
42670,217,Handwoven Silk Area Rug,Home Decor,3,12-05-2025,09:58:11,11800
57968,228,Professional Makeup Artist Case with LED,Beauty,3,12-05-2025,10:49:10,12900
56104,238,Salon Laser Hair Removal Device,Beauty,1,12-05-2025,10:06:28,13900
31827,254,Opal Statement Ring,Jewellery,5,12-05-2025,10:39:25,15500
22468,265,Smart Video Doorbell with Chime,Electronics,2,12-05-2025,12:43:00,16600
35544,269,Multi-Station Gym Machine,Sports,5,12-05-2025,09:51:39,17000
57723,272,High-Performance Track Cleats,Shoes,3,12-05-2025,14:14:52,17300
24298,274,Gold-Plated Traditional Necklace,Jewellery,4,12-05-2025,09:57:08,17500
13869,284,Amethyst Drop Gold-Plated Earrings,Jewellery,1,12-05-2025,10:58:49,18500
48893,296,Handcrafted Leather Jacket,Fashion,3,12-05-2025,13:50:34,19700
44293,297,Stained Glass Floor Lamp,Home Decor,4,12-05-2025,13:36:52,19800
40868,298,Spa-Grade Hair Restoration Device,Beauty,3,12-05-2025,14:00:44,19900
20537,308,High-Tech Ultrasonic Skincare System,Beauty,5,12-05-2025,11:59:42,20900
27862,309,Commercial Curved Treadmill,Sports,2,12-05-2025,09:40:28,21000
10051,313,Sapphire Crystal Automatic Watch,Watches,4,12-05-2025,12:36:21,21400
54045,326,Silk Tailored Suit,Fashion,3,12-05-2025,11:56:59,22700
30796,329,All-Terrain Electric Skateboard,Sports,5,12-05-2025,10:34:24,23000
50404,337,Handcrafted Brass Statue,Home Decor,2,12-05-2025,09:39:22,23800
20184,369,Smart Fitness Treadmill,Sports,4,12-05-2025,12:39:56,27000
20510,378,Spa Ultrasonic Skincare Station,Beauty,5,12-05-2025,11:51:43,27900
45361,379,Heavy-Duty Multi-Gym Setup,Sports,3,12-05-2025,10:44:08,28000
52691,389,Smart Rowing Exercise Machine,Sports,5,12-05-2025,12:25:28,29000
59244,394,Ruby Drop Gold Necklace,Jewellery,5,12-05-2025,12:31:17,29500
50642,401,Walnut Wood Credenza,Furniture,1,12-05-2025,13:55:10,30200
56045,405,High-Performance Drone with 4K Camera,Electronics,4,12-05-2025,13:39:26,30600
20220,409,Smart Cardio Machine,Sports,3,12-05-2025,11:34:55,31000
13464,409,Smart Cardio Machine,Sports,2,12-05-2025,14:26:08,31000
55516,411,Teak Wood Recliner Sofa,Furniture,5,12-05-2025,09:25:42,31200
57358,414,Sapphire Gold Pendant,Jewellery,3,12-05-2025,13:30:17,31500
33446,431,Solid Oak Wardrobe Set,Furniture,1,12-05-2025,11:16:11,33200
20564,435,High-End Gaming PC Tower,Electronics,5,12-05-2025,09:22:58,33600
53978,441,Leather Sectional Armchair,Furniture,4,12-05-2025,13:27:30,34200
52471,458,Professional LED Skincare Console,Beauty,2,12-05-2025,10:02:20,35900
32072,471,Solid Wood Sideboard Unit,Furniture,3,12-05-2025,12:48:10,37200
25595,488,Salon Skincare Machine,Beauty,2,12-05-2025,09:00:00,38900
33402,491,Teak Wood Executive Desk,Furniture,5,12-05-2025,13:01:49,39200
51473,497,Hand-Carved Wooden Cabinet,Home Decor,4,12-05-2025,13:46:37,39800
39265,500,Historic Manuscript Box Set,Books,1,12-05-2025,14:30:09,40100
32063,505,OLED Smart TV (65-inch),Electronics,2,12-05-2025,09:04:24,40600
12429,514,Sapphire & Diamond Ring,Jewellery,3,12-05-2025,11:43:20,41500
17147,515,Full-Frame Mirrorless Camera Kit,Electronics,4,12-05-2025,12:02:43,41600
17043,518,Laser Skincare Station,Beauty,4,12-05-2025,13:42:29,41900
55702,522,Italian Leather Formal Shoes,Shoes,1,12-05-2025,13:09:17,42300
38208,525,Professional Audio Workstation,Electronics,5,12-05-2025,11:46:25,42600
13598,530,Rare History Collection Set,Books,3,12-05-2025,09:21:02,43100
17444,533,GMT Automatic Swiss Watch,Watches,5,12-05-2025,11:47:25,43400
50399,539,Commercial Smart Treadmill,Sports,1,12-05-2025,12:08:15,44000
38467,539,Commercial Smart Treadmill,Sports,5,12-05-2025,13:00:07,44000
40916,557,Marble Sculpture Art Piece,Home Decor,5,12-05-2025,13:18:50,45800
28643,558,Anti-Aging Beauty Console,Beauty,5,12-05-2025,14:27:43,45900
18484,575,High-End Studio Camera Lens,Electronics,1,12-05-2025,10:28:06,47600
17210,576,Custom Silk Suit,Fashion,1,12-05-2025,13:03:59,47700
23864,576,Custom Silk Suit,Fashion,5,12-05-2025,13:34:34,47700
58884,578,Professional Beauty Therapy Device,Beauty,4,12-05-2025,10:12:59,47900
23782,594,Emerald Gold Ring Set,Jewellery,5,12-05-2025,12:27:10,49500
45268,603,Swiss Automatic Diving Watch,Watches,1,12-05-2025,14:20:14,50400
59725,608,Clinical Grade LED Skincare Console,Beauty,3,12-05-2025,09:35:52,50900
23454,609,Commercial Smart Incline Treadmill,Sports,2,12-05-2025,11:26:17,51000
26702,609,Commercial Smart Incline Treadmill,Sports,3,12-05-2025,12:38:04,51000
19107,617,Large Handcrafted Brass Wall Panel,Home Decor,4,12-05-2025,10:55:55,51800
48164,619,All-Terrain Smart Electric Bike,Sports,3,12-05-2025,09:14:28,52000
23410,621,Solid Teak Wood Dining Table (8-Seater),Furniture,2,12-05-2025,09:17:40,52200
45757,624,Emerald Gemstone Gold Necklace,Jewellery,4,12-05-2025,11:14:13,52500
50934,640,Rare History Collection Set Vol. 2,Books,5,12-05-2025,10:11:27,54100
16050,641,Walnut Executive Office Desk Unit,Furniture,4,12-05-2025,10:16:59,54200
22529,646,Tailored Silk Evening Suit,Fashion,5,12-05-2025,13:57:00,54700
39069,650,Leather Bound Philosophy Box Set,Books,5,12-05-2025,10:35:39,55100
35651,662,Bespoke Italian Leather Dress Shoes,Shoes,2,12-05-2025,11:12:50,56300
